word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
tartar,76,30,27,19,1.49,1.8865,0.36,1.4914,6
tipper,34,30,28,25,0.67,1.5441,0.36,1.4914,6
tryout,44,30,44,30,0.86,1.6532,0.36,1.4914,6
umpire,54,30,44,26,1.06,1.7404,0.36,1.4914,6
wading,34,30,31,30,0.67,1.5441,0.36,1.4914,6
adhere,29,29,29,29,0.57,1.4771,0.35,1.4771,6
annals,33,29,27,24,0.65,1.5315,0.35,1.4771,6
barged,30,29,30,29,0.59,1.4914,0.35,1.4771,6
binary,38,29,34,26,0.75,1.5911,0.35,1.4771,6
births,29,29,29,29,0.57,1.4771,0.35,1.4771,6
cabana,46,29,39,26,0.9,1.6721,0.35,1.4771,6
chinks,41,29,19,17,0.8,1.6232,0.35,1.4771,6
choosy,30,29,29,28,0.59,1.4914,0.35,1.4771,6
clones,45,29,39,28,0.88,1.6628,0.35,1.4771,6
dawdle,30,29,30,29,0.59,1.4914,0.35,1.4771,6
devise,32,29,31,28,0.63,1.5185,0.35,1.4771,6
drafty,32,29,30,27,0.63,1.5185,0.35,1.4771,6
eloped,36,29,36,29,0.71,1.5682,0.35,1.4771,6
emails,39,29,39,29,0.76,1.6021,0.35,1.4771,6
fleece,59,29,43,23,1.16,1.7782,0.35,1.4771,6
fumble,40,29,28,25,0.78,1.6128,0.35,1.4771,6
gazebo,46,29,41,25,0.9,1.6721,0.35,1.4771,6
gerbil,38,29,38,29,0.75,1.5911,0.35,1.4771,6
grubby,29,29,29,29,0.57,1.4771,0.35,1.4771,6
kimono,55,29,51,29,1.08,1.7482,0.35,1.4771,6
lawman,58,29,51,26,1.14,1.7709,0.35,1.4771,6
matron,40,29,27,20,0.78,1.6128,0.35,1.4771,6
meager,32,29,30,27,0.63,1.5185,0.35,1.4771,6
molest,31,29,29,28,0.61,1.5051,0.35,1.4771,6
mugger,49,29,46,28,0.96,1.699,0.35,1.4771,6
nieces,31,29,31,29,0.61,1.5051,0.35,1.4771,6
oldies,35,29,28,25,0.69,1.5563,0.35,1.4771,6
piracy,41,29,36,26,0.8,1.6232,0.35,1.4771,6
refute,34,29,34,29,0.67,1.5441,0.35,1.4771,6
retina,37,29,33,27,0.73,1.5798,0.35,1.4771,6
scones,40,29,37,27,0.78,1.6128,0.35,1.4771,6
slouch,32,29,29,26,0.63,1.5185,0.35,1.4771,6
snazzy,31,29,27,25,0.61,1.5051,0.35,1.4771,6
spasms,32,29,32,29,0.63,1.5185,0.35,1.4771,6
stools,34,29,34,29,0.67,1.5441,0.35,1.4771,6
suburb,30,29,29,28,0.59,1.4914,0.35,1.4771,6
tawdry,30,29,30,29,0.59,1.4914,0.35,1.4771,6
tingly,35,29,33,28,0.69,1.5563,0.35,1.4771,6
topple,32,29,32,29,0.63,1.5185,0.35,1.4771,6
tosses,29,29,29,29,0.57,1.4771,0.35,1.4771,6
turban,66,29,64,28,1.29,1.8261,0.35,1.4771,6
typist,42,29,42,29,0.82,1.6335,0.35,1.4771,6
unused,32,29,31,28,0.63,1.5185,0.35,1.4771,6
unveil,38,29,29,25,0.75,1.5911,0.35,1.4771,6
youths,36,29,34,28,0.71,1.5682,0.35,1.4771,6
anemic,32,28,32,28,0.63,1.5185,0.33,1.4624,6
ardent,30,28,30,28,0.59,1.4914,0.33,1.4624,6
befall,30,28,30,28,0.59,1.4914,0.33,1.4624,6
blooms,35,28,31,24,0.69,1.5563,0.33,1.4624,6
boyish,31,28,31,28,0.61,1.5051,0.33,1.4624,6
browse,30,28,27,26,0.59,1.4914,0.33,1.4624,6
busier,28,28,26,26,0.55,1.4624,0.33,1.4624,6
clammy,30,28,27,26,0.59,1.4914,0.33,1.4624,6
dabble,29,28,29,28,0.57,1.4771,0.33,1.4624,6
detach,34,28,30,26,0.67,1.5441,0.33,1.4624,6
easing,30,28,29,27,0.59,1.4914,0.33,1.4624,6
entail,29,28,29,28,0.57,1.4771,0.33,1.4624,6
eraser,51,28,34,23,1,1.716,0.33,1.4624,6
exempt,37,28,37,28,0.73,1.5798,0.33,1.4624,6
forego,29,28,29,28,0.57,1.4771,0.33,1.4624,6
grocer,35,28,31,27,0.69,1.5563,0.33,1.4624,6
haggle,37,28,35,28,0.73,1.5798,0.33,1.4624,6
hugely,29,28,28,27,0.57,1.4771,0.33,1.4624,6
impure,41,28,38,28,0.8,1.6232,0.33,1.4624,6
jargon,31,28,31,28,0.61,1.5051,0.33,1.4624,6
knifed,33,28,31,27,0.65,1.5315,0.33,1.4624,6
lastly,31,28,17,16,0.61,1.5051,0.33,1.4624,6
misfit,30,28,27,25,0.59,1.4914,0.33,1.4624,6
oddest,29,28,29,28,0.57,1.4771,0.33,1.4624,6
orgies,29,28,29,28,0.57,1.4771,0.33,1.4624,6
peewee,53,28,23,21,1.04,1.7324,0.33,1.4624,6
poncho,44,28,24,19,0.86,1.6532,0.33,1.4624,6
powwow,34,28,32,26,0.67,1.5441,0.33,1.4624,6
pulpit,31,28,31,28,0.61,1.5051,0.33,1.4624,6
quirky,33,28,30,26,0.65,1.5315,0.33,1.4624,6
scurry,40,28,28,26,0.78,1.6128,0.33,1.4624,6
shifty,37,28,31,26,0.73,1.5798,0.33,1.4624,6
sizzle,32,28,26,25,0.63,1.5185,0.33,1.4624,6
snooty,32,28,28,25,0.63,1.5185,0.33,1.4624,6
spunky,32,28,24,24,0.63,1.5185,0.33,1.4624,6
stoked,37,28,36,28,0.73,1.5798,0.33,1.4624,6
tampon,34,28,30,24,0.67,1.5441,0.33,1.4624,6
teacup,33,28,30,25,0.65,1.5315,0.33,1.4624,6
unsaid,37,28,37,28,0.73,1.5798,0.33,1.4624,6
veggie,30,28,25,24,0.59,1.4914,0.33,1.4624,6
wattle,47,28,40,24,0.92,1.6812,0.33,1.4624,6
wooing,36,28,34,27,0.71,1.5682,0.33,1.4624,6
yokels,29,28,29,28,0.57,1.4771,0.33,1.4624,6
allure,30,27,23,22,0.59,1.4914,0.32,1.4472,6
bungee,36,27,28,23,0.71,1.5682,0.32,1.4472,6
bushel,32,27,30,25,0.63,1.5185,0.32,1.4472,6
carols,29,27,26,25,0.57,1.4771,0.32,1.4472,6
chokes,31,27,26,22,0.61,1.5051,0.32,1.4472,6
cuffed,28,27,27,26,0.55,1.4624,0.32,1.4472,6
dorsal,27,27,22,22,0.53,1.4472,0.32,1.4472,6
doubly,28,27,27,26,0.55,1.4624,0.32,1.4472,6
emblem,33,27,31,27,0.65,1.5315,0.32,1.4472,6
finite,33,27,30,24,0.65,1.5315,0.32,1.4472,6
gargle,30,27,27,25,0.59,1.4914,0.32,1.4472,6
gilded,35,27,30,24,0.69,1.5563,0.32,1.4472,6
grotto,34,27,21,18,0.67,1.5441,0.32,1.4472,6
habeas,38,27,27,21,0.75,1.5911,0.32,1.4472,6
hisses,32,27,28,23,0.63,1.5185,0.32,1.4472,6
hosted,27,27,26,26,0.53,1.4472,0.32,1.4472,6
lather,28,27,26,25,0.55,1.4624,0.32,1.4472,6
mantra,43,27,41,25,0.84,1.6435,0.32,1.4472,6
mutton,40,27,36,24,0.78,1.6128,0.32,1.4472,6
nimble,30,27,25,24,0.59,1.4914,0.32,1.4472,6
notary,35,27,31,26,0.69,1.5563,0.32,1.4472,6
offset,29,27,29,27,0.57,1.4771,0.32,1.4472,6
outwit,30,27,30,27,0.59,1.4914,0.32,1.4472,6
paired,33,27,32,26,0.65,1.5315,0.32,1.4472,6
phlegm,34,27,27,22,0.67,1.5441,0.32,1.4472,6
probes,35,27,35,27,0.69,1.5563,0.32,1.4472,6
relies,28,27,27,26,0.55,1.4624,0.32,1.4472,6
retake,37,27,31,24,0.73,1.5798,0.32,1.4472,6
ridges,36,27,36,27,0.71,1.5682,0.32,1.4472,6
shoves,27,27,24,24,0.53,1.4472,0.32,1.4472,6
slinky,49,27,25,18,0.96,1.699,0.32,1.4472,6
stumps,28,27,27,26,0.55,1.4624,0.32,1.4472,6
swayed,29,27,28,26,0.57,1.4771,0.32,1.4472,6
tanned,31,27,28,26,0.61,1.5051,0.32,1.4472,6
timers,36,27,30,23,0.71,1.5682,0.32,1.4472,6
triads,49,27,15,13,0.96,1.699,0.32,1.4472,6
uppers,29,27,27,25,0.57,1.4771,0.32,1.4472,6
varies,28,27,26,25,0.55,1.4624,0.32,1.4472,6
willed,29,27,28,27,0.57,1.4771,0.32,1.4472,6
anemia,35,26,32,25,0.69,1.5563,0.31,1.4314,6
astral,49,26,40,22,0.96,1.699,0.31,1.4314,6
blight,29,26,28,25,0.57,1.4771,0.31,1.4314,6
blinks,30,26,28,25,0.59,1.4914,0.31,1.4314,6
burrow,28,26,24,22,0.55,1.4624,0.31,1.4314,6
canals,33,26,32,25,0.65,1.5315,0.31,1.4314,6
chants,33,26,30,23,0.65,1.5315,0.31,1.4314,6
chaste,30,26,28,24,0.59,1.4914,0.31,1.4314,6
chimps,71,26,70,25,1.39,1.8573,0.31,1.4314,6
copier,32,26,32,26,0.63,1.5185,0.31,1.4314,6
curved,31,26,25,21,0.61,1.5051,0.31,1.4314,6
dapper,28,26,21,20,0.55,1.4624,0.31,1.4314,6
deduce,29,26,27,24,0.57,1.4771,0.31,1.4314,6
dissed,28,26,26,24,0.55,1.4624,0.31,1.4314,6
dolled,27,26,27,26,0.53,1.4472,0.31,1.4314,6
drifts,38,26,37,26,0.75,1.5911,0.31,1.4314,6
dubbed,26,26,26,26,0.51,1.4314,0.31,1.4314,6
dugout,46,26,39,21,0.9,1.6721,0.31,1.4314,6
embryo,39,26,38,25,0.76,1.6021,0.31,1.4314,6
enamel,29,26,29,26,0.57,1.4771,0.31,1.4314,6
fleshy,29,26,28,25,0.57,1.4771,0.31,1.4314,6
fondue,47,26,41,25,0.92,1.6812,0.31,1.4314,6
goofed,26,26,26,26,0.51,1.4314,0.31,1.4314,6
idiocy,29,26,26,23,0.57,1.4771,0.31,1.4314,6
impart,27,26,27,26,0.53,1.4472,0.31,1.4314,6
jagged,29,26,24,22,0.57,1.4771,0.31,1.4314,6
lackey,33,26,29,24,0.65,1.5315,0.31,1.4314,6
leeway,28,26,28,26,0.55,1.4624,0.31,1.4314,6
maybes,30,26,29,26,0.59,1.4914,0.31,1.4314,6
menial,26,26,26,26,0.51,1.4314,0.31,1.4314,6
molded,30,26,27,24,0.59,1.4914,0.31,1.4314,6
mortis,32,26,31,25,0.63,1.5185,0.31,1.4314,6
naught,30,26,29,26,0.59,1.4914,0.31,1.4314,6
obsess,31,26,30,26,0.61,1.5051,0.31,1.4314,6
papaya,56,26,40,20,1.1,1.7559,0.31,1.4314,6
pisser,29,26,27,24,0.57,1.4771,0.31,1.4314,6
pleads,29,26,28,25,0.57,1.4771,0.31,1.4314,6
preppy,39,26,37,25,0.76,1.6021,0.31,1.4314,6
primer,30,26,29,25,0.59,1.4914,0.31,1.4314,6
putrid,32,26,29,24,0.63,1.5185,0.31,1.4314,6
quench,32,26,24,22,0.63,1.5185,0.31,1.4314,6
radish,31,26,26,23,0.61,1.5051,0.31,1.4314,6
raking,27,26,23,22,0.53,1.4472,0.31,1.4314,6
ravens,106,26,31,13,2.08,2.0294,0.31,1.4314,6
reggae,49,26,36,22,0.96,1.699,0.31,1.4314,6
repose,29,26,27,24,0.57,1.4771,0.31,1.4314,6
rumpus,34,26,31,23,0.67,1.5441,0.31,1.4314,6
sawing,29,26,25,24,0.57,1.4771,0.31,1.4314,6
shtick,30,26,30,26,0.59,1.4914,0.31,1.4314,6
sinker,28,26,28,26,0.55,1.4624,0.31,1.4314,6
slaved,29,26,26,23,0.57,1.4771,0.31,1.4314,6
snippy,47,26,44,23,0.92,1.6812,0.31,1.4314,6
throes,27,26,27,26,0.53,1.4472,0.31,1.4314,6
tilted,34,26,26,25,0.67,1.5441,0.31,1.4314,6
treads,33,26,32,26,0.65,1.5315,0.31,1.4314,6
tubing,35,26,32,24,0.69,1.5563,0.31,1.4314,6
unisex,36,26,30,24,0.71,1.5682,0.31,1.4314,6
usable,27,26,26,25,0.53,1.4472,0.31,1.4314,6
vastly,26,26,25,25,0.51,1.4314,0.31,1.4314,6
zipped,27,26,27,26,0.53,1.4472,0.31,1.4314,6
banger,35,25,28,23,0.69,1.5563,0.3,1.415,6
blonds,35,25,30,21,0.69,1.5563,0.3,1.415,6
breech,35,25,30,21,0.69,1.5563,0.3,1.415,6
cadets,73,25,63,23,1.43,1.8692,0.3,1.415,6
cherie,43,25,21,15,0.84,1.6435,0.3,1.415,6
dinghy,36,25,29,24,0.71,1.5682,0.3,1.415,6
dynamo,26,25,26,25,0.51,1.4314,0.3,1.415,6
elicit,25,25,25,25,0.49,1.415,0.3,1.415,6
entice,26,25,24,23,0.51,1.4314,0.3,1.415,6
fester,137,25,18,18,2.69,2.1399,0.3,1.415,6
hinted,27,25,26,25,0.53,1.4472,0.3,1.415,6
jailer,77,25,35,21,1.51,1.8921,0.3,1.415,6
jinxed,28,25,28,25,0.55,1.4624,0.3,1.415,6
kibble,41,25,35,24,0.8,1.6232,0.3,1.415,6
maroon,61,25,35,20,1.2,1.7924,0.3,1.415,6
miffed,32,25,30,25,0.63,1.5185,0.3,1.415,6
mignon,37,25,30,24,0.73,1.5798,0.3,1.415,6
misuse,28,25,24,23,0.55,1.4624,0.3,1.415,6
mosque,60,25,49,23,1.18,1.7853,0.3,1.415,6
pamper,26,25,25,24,0.51,1.4314,0.3,1.415,6
prance,39,25,36,24,0.76,1.6021,0.3,1.415,6
premed,37,25,33,22,0.73,1.5798,0.3,1.415,6
purged,27,25,27,25,0.53,1.4472,0.3,1.415,6
quiche,43,25,39,23,0.84,1.6435,0.3,1.415,6
razors,35,25,25,24,0.69,1.5563,0.3,1.415,6
rulers,27,25,27,25,0.53,1.4472,0.3,1.415,6
seamen,39,25,26,18,0.76,1.6021,0.3,1.415,6
socked,27,25,27,25,0.53,1.4472,0.3,1.415,6
spoilt,26,25,24,23,0.51,1.4314,0.3,1.415,6
sullen,29,25,27,23,0.57,1.4771,0.3,1.415,6
tamper,25,25,24,24,0.49,1.415,0.3,1.415,6
tendon,29,25,27,24,0.57,1.4771,0.3,1.415,6
torque,37,25,30,20,0.73,1.5798,0.3,1.415,6
tremor,41,25,33,23,0.8,1.6232,0.3,1.415,6
trends,36,25,25,22,0.71,1.5682,0.3,1.415,6
unites,27,25,21,20,0.53,1.4472,0.3,1.415,6
veiled,27,25,26,24,0.53,1.4472,0.3,1.415,6
vocals,35,25,34,24,0.69,1.5563,0.3,1.415,6
whines,32,25,31,24,0.63,1.5185,0.3,1.415,6
ailing,26,24,26,24,0.51,1.4314,0.29,1.3979,6
avoids,25,24,23,22,0.49,1.415,0.29,1.3979,6
backer,54,24,48,22,1.06,1.7404,0.29,1.3979,6
barons,50,24,36,21,0.98,1.7076,0.29,1.3979,6
batted,24,24,19,19,0.47,1.3979,0.29,1.3979,6
bowled,31,24,31,24,0.61,1.5051,0.29,1.3979,6
boxcar,33,24,28,20,0.65,1.5315,0.29,1.3979,6
brooms,24,24,24,24,0.47,1.3979,0.29,1.3979,6
brutes,27,24,23,22,0.53,1.4472,0.29,1.3979,6
clingy,30,24,27,24,0.59,1.4914,0.29,1.3979,6
clique,39,24,39,24,0.76,1.6021,0.29,1.3979,6
cloned,51,24,49,23,1,1.716,0.29,1.3979,6
collie,53,24,26,18,1.04,1.7324,0.29,1.3979,6
conked,25,24,25,24,0.49,1.415,0.29,1.3979,6
crises,27,24,27,24,0.53,1.4472,0.29,1.3979,6
cutoff,30,24,28,22,0.59,1.4914,0.29,1.3979,6
depict,27,24,27,24,0.53,1.4472,0.29,1.3979,6
distal,32,24,25,19,0.63,1.5185,0.29,1.3979,6
docile,27,24,25,22,0.53,1.4472,0.29,1.3979,6
dressy,32,24,32,24,0.63,1.5185,0.29,1.3979,6
elixir,46,24,30,20,0.9,1.6721,0.29,1.3979,6
entree,42,24,38,23,0.82,1.6335,0.29,1.3979,6
grassy,32,24,30,22,0.63,1.5185,0.29,1.3979,6
gullet,24,24,22,22,0.47,1.3979,0.29,1.3979,6
impede,26,24,26,24,0.51,1.4314,0.29,1.3979,6
keypad,27,24,27,24,0.53,1.4472,0.29,1.3979,6
lament,49,24,25,19,0.96,1.699,0.29,1.3979,6
livers,28,24,28,24,0.55,1.4624,0.29,1.3979,6
looser,26,24,25,23,0.51,1.4314,0.29,1.3979,6
myriad,28,24,28,24,0.55,1.4624,0.29,1.3979,6
nebula,75,24,20,8,1.47,1.8808,0.29,1.3979,6
nobler,27,24,26,23,0.53,1.4472,0.29,1.3979,6
nutmeg,36,24,30,22,0.71,1.5682,0.29,1.3979,6
nutter,29,24,20,17,0.57,1.4771,0.29,1.3979,6
odious,25,24,25,24,0.49,1.415,0.29,1.3979,6
orbits,29,24,29,24,0.57,1.4771,0.29,1.3979,6
pester,27,24,23,21,0.53,1.4472,0.29,1.3979,6
pianos,39,24,39,24,0.76,1.6021,0.29,1.3979,6
piston,60,24,36,21,1.18,1.7853,0.29,1.3979,6
porker,31,24,25,21,0.61,1.5051,0.29,1.3979,6
purify,31,24,29,24,0.61,1.5051,0.29,1.3979,6
quartz,27,24,22,20,0.53,1.4472,0.29,1.3979,6
radial,25,24,23,22,0.49,1.415,0.29,1.3979,6
ramble,31,24,24,19,0.61,1.5051,0.29,1.3979,6
rancid,25,24,23,22,0.49,1.415,0.29,1.3979,6
ravage,27,24,24,22,0.53,1.4472,0.29,1.3979,6
rectum,25,24,23,22,0.49,1.415,0.29,1.3979,6
richly,26,24,26,24,0.51,1.4314,0.29,1.3979,6
ruffle,29,24,29,24,0.57,1.4771,0.29,1.3979,6
salted,29,24,27,23,0.57,1.4771,0.29,1.3979,6
shacks,27,24,26,23,0.53,1.4472,0.29,1.3979,6
shaves,25,24,23,22,0.49,1.415,0.29,1.3979,6
skimpy,25,24,24,23,0.49,1.415,0.29,1.3979,6
starry,37,24,31,21,0.73,1.5798,0.29,1.3979,6
stuffs,34,24,34,24,0.67,1.5441,0.29,1.3979,6
sublet,30,24,30,24,0.59,1.4914,0.29,1.3979,6
sweety,37,24,23,19,0.73,1.5798,0.29,1.3979,6
thawed,28,24,27,23,0.55,1.4624,0.29,1.3979,6
thirds,26,24,24,22,0.51,1.4314,0.29,1.3979,6
thrash,27,24,25,23,0.53,1.4472,0.29,1.3979,6
torrid,28,24,27,23,0.55,1.4624,0.29,1.3979,6
unwrap,25,24,21,21,0.49,1.415,0.29,1.3979,6
upkeep,26,24,25,24,0.51,1.4314,0.29,1.3979,6
valise,35,24,34,24,0.69,1.5563,0.29,1.3979,6
welded,31,24,27,20,0.61,1.5051,0.29,1.3979,6
whacks,26,24,26,24,0.51,1.4314,0.29,1.3979,6
wobble,30,24,27,21,0.59,1.4914,0.29,1.3979,6
abuses,25,23,21,21,0.49,1.415,0.27,1.3802,6
atrium,36,23,36,23,0.71,1.5682,0.27,1.3802,6
bedlam,62,23,16,15,1.22,1.7993,0.27,1.3802,6
belted,26,23,25,23,0.51,1.4314,0.27,1.3802,6
braves,32,23,17,10,0.63,1.5185,0.27,1.3802,6
bunion,35,23,24,19,0.69,1.5563,0.27,1.3802,6
carpal,25,23,24,22,0.49,1.415,0.27,1.3802,6
chilli,31,23,21,17,0.61,1.5051,0.27,1.3802,6
clings,23,23,22,22,0.45,1.3802,0.27,1.3802,6
comped,33,23,33,23,0.65,1.5315,0.27,1.3802,6
dismay,23,23,23,23,0.45,1.3802,0.27,1.3802,6
dogged,26,23,25,22,0.51,1.4314,0.27,1.3802,6
doings,24,23,24,23,0.47,1.3979,0.27,1.3802,6
eaters,23,23,22,22,0.45,1.3802,0.27,1.3802,6
errant,25,23,25,23,0.49,1.415,0.27,1.3802,6
etched,26,23,23,20,0.51,1.4314,0.27,1.3802,6
fabled,23,23,22,22,0.45,1.3802,0.27,1.3802,6
fairer,24,23,23,22,0.47,1.3979,0.27,1.3802,6
fatten,23,23,20,20,0.45,1.3802,0.27,1.3802,6
goober,75,23,25,11,1.47,1.8808,0.27,1.3802,6
goodie,25,23,18,17,0.49,1.415,0.27,1.3802,6
grouch,24,23,21,20,0.47,1.3979,0.27,1.3802,6
hushed,25,23,18,18,0.49,1.415,0.27,1.3802,6
linear,28,23,21,16,0.55,1.4624,0.27,1.3802,6
loaves,28,23,27,23,0.55,1.4624,0.27,1.3802,6
madmen,25,23,22,21,0.49,1.415,0.27,1.3802,6
musket,50,23,31,21,0.98,1.7076,0.27,1.3802,6
nobles,76,23,60,19,1.49,1.8865,0.27,1.3802,6
nudist,33,23,29,21,0.65,1.5315,0.27,1.3802,6
patter,36,23,30,22,0.71,1.5682,0.27,1.3802,6
penned,25,23,25,23,0.49,1.415,0.27,1.3802,6
robbin,29,23,24,20,0.57,1.4771,0.27,1.3802,6
scorch,24,23,20,19,0.47,1.3979,0.27,1.3802,6
sheath,25,23,23,21,0.49,1.415,0.27,1.3802,6
sizing,23,23,20,20,0.45,1.3802,0.27,1.3802,6
sludge,24,23,23,22,0.47,1.3979,0.27,1.3802,6
stigma,27,23,25,22,0.53,1.4472,0.27,1.3802,6
teensy,24,23,21,21,0.47,1.3979,0.27,1.3802,6
toasts,27,23,26,23,0.53,1.4472,0.27,1.3802,6
trolls,70,23,54,19,1.37,1.8513,0.27,1.3802,6
trumps,28,23,24,20,0.55,1.4624,0.27,1.3802,6
twinge,26,23,26,23,0.51,1.4314,0.27,1.3802,6
unduly,24,23,23,22,0.47,1.3979,0.27,1.3802,6
veneer,45,23,28,22,0.88,1.6628,0.27,1.3802,6
walled,23,23,19,19,0.45,1.3802,0.27,1.3802,6
wetter,24,23,23,22,0.47,1.3979,0.27,1.3802,6
whammy,34,23,29,22,0.67,1.5441,0.27,1.3802,6
apathy,24,22,23,22,0.47,1.3979,0.26,1.3617,6
barman,28,22,19,14,0.55,1.4624,0.26,1.3617,6
bested,26,22,24,21,0.51,1.4314,0.26,1.3617,6
binder,39,22,26,18,0.76,1.6021,0.26,1.3617,6
brewed,22,22,22,22,0.43,1.3617,0.26,1.3617,6
cloves,29,22,26,21,0.57,1.4771,0.26,1.3617,6
coined,24,22,24,22,0.47,1.3979,0.26,1.3617,6
craves,23,22,23,22,0.45,1.3802,0.26,1.3617,6
crusts,25,22,24,21,0.49,1.415,0.26,1.3617,6
deejay,31,22,28,19,0.61,1.5051,0.26,1.3617,6
derail,29,22,26,22,0.57,1.4771,0.26,1.3617,6
diddle,43,22,42,22,0.84,1.6435,0.26,1.3617,6
earful,22,22,22,22,0.43,1.3617,0.26,1.3617,6
eyeful,22,22,22,22,0.43,1.3617,0.26,1.3617,6
filler,28,22,24,19,0.55,1.4624,0.26,1.3617,6
flanks,33,22,33,22,0.65,1.5315,0.26,1.3617,6
flirts,24,22,24,22,0.47,1.3979,0.26,1.3617,6
flurry,24,22,24,22,0.47,1.3979,0.26,1.3617,6
fondle,25,22,22,21,0.49,1.415,0.26,1.3617,6
frayed,23,22,22,21,0.45,1.3802,0.26,1.3617,6
gaggle,23,22,23,22,0.45,1.3802,0.26,1.3617,6
genome,26,22,21,18,0.51,1.4314,0.26,1.3617,6
glossy,24,22,23,22,0.47,1.3979,0.26,1.3617,6
godson,48,22,43,19,0.94,1.6902,0.26,1.3617,6
header,25,22,24,21,0.49,1.415,0.26,1.3617,6
heresy,51,22,45,20,1,1.716,0.26,1.3617,6
hiccup,27,22,26,21,0.53,1.4472,0.26,1.3617,6
hoarse,25,22,25,22,0.49,1.415,0.26,1.3617,6
ingest,23,22,23,22,0.45,1.3802,0.26,1.3617,6
jilted,25,22,23,21,0.49,1.415,0.26,1.3617,6
karmic,25,22,24,21,0.49,1.415,0.26,1.3617,6
keeled,23,22,21,20,0.45,1.3802,0.26,1.3617,6
larvae,29,22,25,19,0.57,1.4771,0.26,1.3617,6
lattes,24,22,22,20,0.47,1.3979,0.26,1.3617,6
lesion,30,22,26,20,0.59,1.4914,0.26,1.3617,6
monies,25,22,23,20,0.49,1.415,0.26,1.3617,6
nipper,29,22,19,19,0.57,1.4771,0.26,1.3617,6
nookie,23,22,22,21,0.45,1.3802,0.26,1.3617,6
paltry,26,22,26,22,0.51,1.4314,0.26,1.3617,6
parlay,34,22,33,21,0.67,1.5441,0.26,1.3617,6
parody,36,22,31,20,0.71,1.5682,0.26,1.3617,6
pellet,67,22,56,20,1.31,1.8325,0.26,1.3617,6
pieced,22,22,22,22,0.43,1.3617,0.26,1.3617,6
pileup,40,22,32,22,0.78,1.6128,0.26,1.3617,6
probed,23,22,23,22,0.45,1.3802,0.26,1.3617,6
quiver,23,22,23,22,0.45,1.3802,0.26,1.3617,6
reboot,30,22,26,20,0.59,1.4914,0.26,1.3617,6
recoil,22,22,21,21,0.43,1.3617,0.26,1.3617,6
rudely,23,22,23,22,0.45,1.3802,0.26,1.3617,6
satire,33,22,31,22,0.65,1.5315,0.26,1.3617,6
sledge,24,22,17,15,0.47,1.3979,0.26,1.3617,6
soared,23,22,23,22,0.45,1.3802,0.26,1.3617,6
sonnet,39,22,33,21,0.76,1.6021,0.26,1.3617,6
subtly,22,22,21,21,0.43,1.3617,0.26,1.3617,6
tarmac,22,22,21,21,0.43,1.3617,0.26,1.3617,6
thefts,28,22,27,21,0.55,1.4624,0.26,1.3617,6
thongs,24,22,20,19,0.47,1.3979,0.26,1.3617,6
truest,22,22,22,22,0.43,1.3617,0.26,1.3617,6
volley,24,22,18,17,0.47,1.3979,0.26,1.3617,6
vomits,23,22,22,21,0.45,1.3802,0.26,1.3617,6
wackos,25,22,21,19,0.49,1.415,0.26,1.3617,6
woolly,24,22,21,20,0.47,1.3979,0.26,1.3617,6
yachts,25,22,24,22,0.49,1.415,0.26,1.3617,6
zodiac,31,22,16,13,0.61,1.5051,0.26,1.3617,6
balled,23,21,22,20,0.45,1.3802,0.25,1.3424,6
barrio,32,21,32,21,0.63,1.5185,0.25,1.3424,6
beagle,64,21,24,16,1.25,1.8129,0.25,1.3424,6
bellow,23,21,17,16,0.45,1.3802,0.25,1.3424,6
bogged,24,21,23,21,0.47,1.3979,0.25,1.3424,6
bolder,27,21,26,20,0.53,1.4472,0.25,1.3424,6
butted,22,21,22,21,0.43,1.3617,0.25,1.3424,6
capers,32,21,28,19,0.63,1.5185,0.25,1.3424,6
clinch,34,21,31,20,0.67,1.5441,0.25,1.3424,6
cranny,22,21,22,21,0.43,1.3617,0.25,1.3424,6
dramas,22,21,20,19,0.43,1.3617,0.25,1.3424,6
enzyme,54,21,52,19,1.06,1.7404,0.25,1.3424,6
ermine,35,21,25,19,0.69,1.5563,0.25,1.3424,6
fennel,39,21,25,15,0.76,1.6021,0.25,1.3424,6
gaiety,23,21,21,19,0.45,1.3802,0.25,1.3424,6
halter,26,21,23,18,0.51,1.4314,0.25,1.3424,6
hostel,29,21,29,21,0.57,1.4771,0.25,1.3424,6
hyenas,43,21,32,18,0.84,1.6435,0.25,1.3424,6
iceman,69,21,18,13,1.35,1.8451,0.25,1.3424,6
lapsed,22,21,22,21,0.43,1.3617,0.25,1.3424,6
leaped,25,21,25,21,0.49,1.415,0.25,1.3424,6
leases,33,21,32,20,0.65,1.5315,0.25,1.3424,6
luring,22,21,19,18,0.43,1.3617,0.25,1.3424,6
metric,25,21,25,21,0.49,1.415,0.25,1.3424,6
milked,24,21,22,19,0.47,1.3979,0.25,1.3424,6
milord,184,21,142,16,3.61,2.2672,0.25,1.3424,6
muddle,22,21,21,20,0.43,1.3617,0.25,1.3424,6
mutate,24,21,23,21,0.47,1.3979,0.25,1.3424,6
pasted,21,21,21,21,0.41,1.3424,0.25,1.3424,6
potted,24,21,22,20,0.47,1.3979,0.25,1.3424,6
recant,27,21,26,20,0.53,1.4472,0.25,1.3424,6
redone,23,21,23,21,0.45,1.3802,0.25,1.3424,6
