"","cue","n_resp","resp","count"
"23896","horny",23,"boobs",1
"31734","horny",23,"break",1
"41495","horny",23,"crude",1
"61486","horny",23,"dirty",1
"71487","horny",23,"dudes",1
"81487","horny",23,"eager",1
"91482","horny",23,"green",1
"101480","horny",23,"hands",1
"111861","horny",23,"horns",1
"131474","horny",23,"moist",1
"141392","horny",23,"moose",1
"151356","horny",23,"naked",1
"171246","horny",23,"pushy",1
"221115","horny",23,"spiky",1
"23897","horny",23,"youth",1
"91483","crate",20,"fruit",4
"161309","crate",20,"slats",4
"51487","crate",20,"carry",3
"41496","crate",20,"cargo",2
"171247","crate",20,"stack",2
"18095","crate",20,"block",1
"23898","crate",20,"board",1
"31735","crate",20,"brown",1
"61487","crate",20,"chest",1
"71488","crate",20,"docks",1
"81488","crate",20,"empty",1
"101481","crate",20,"heavy",1
"111862","crate",20,"lorry",1
"121613","crate",20,"metal",1
"131475","crate",20,"nails",1
"141393","crate",20,"plane",1
"151357","crate",20,"round",1
"181170","crate",20,"stand",1
"191086","crate",20,"truck",1
"201011","crate",20,"trunk",1
"121615","clash",28,"fight",33
"111864","clash",28,"crash",7
"181171","clash",28,"music",7
"31737","clash",28,"argue",6
"191087","clash",28,"noise",4
"27394","clash",28,"titan",3
"51489","clash",28,"break",2
"71490","clash",28,"clang",2
"81490","clash",28,"clans",2
"101483","clash",28,"color",2
"151359","clash",28,"kings",2
"171249","clash",28,"metal",2
"18097","clash",28,"album",1
"23900","clash",28,"anger",1
"41498","clash",28,"barge",1
"61489","clash",28,"chain",1
"91485","clash",28,"clunk",1
"131477","clash",28,"flash",1
"141395","clash",28,"gaudy",1
"161311","clash",28,"match",1
"201012","clash",28,"power",1
"211351","clash",28,"sharp",1
"221116","clash",28,"slash",1
"23901","clash",28,"smash",1
"24667","clash",28,"sound",1
"25575","clash",28,"sword",1
"26477","clash",28,"tacky",1
"28338","clash",28,"upset",1
"18099","loner",25,"alone",30
"151360","loner",25,"quiet",10
"111866","loner",25,"loser",3
"81492","loner",25,"happy",2
"141397","loner",25,"peace",2
"23903","loner",25,"angry",1
"31739","loner",25,"bully",1
"41500","loner",25,"child",1
"51491","loner",25,"drugs",1
"61491","loner",25,"druid",1
"71492","loner",25,"Dylan",1
"91487","loner",25,"human",1
"101485","loner",25,"leave",1
"121617","loner",25,"moody",1
"131479","loner",25,"Nigel",1
"161312","loner",25,"quite",1
"171250","loner",25,"rebel",1
"181172","loner",25,"scary",1
"191088","loner",25,"scout",1
"201013","loner",25,"shoes",1
"211352","loner",25,"tired",1
"221117","loner",25,"tramp",1
"23904","loner",25,"weird",1
"24668","loner",25,"white",1
"25576","loner",25,"woods",1
"151362","wispy",30,"light",15
"211353","wispy",30,"smoke",13
"31742","wispy",30,"cloud",7
"131481","wispy",30,"ghost",3
"61494","wispy",30,"faint",2
"71495","wispy",30,"fairy",2
"111869","wispy",30,"frail",2
"121619","wispy",30,"gauze",2
"141399","wispy",30,"grass",2
"161314","wispy",30,"misty",2
"201014","wispy",30,"small",2
"25577","wispy",30,"white",2
"27395","wispy",30,"windy",2
"19002","wispy",30,"bangs",1
"23907","wispy",30,"child",1
"41503","wispy",30,"curls",1
"51494","wispy",30,"dress",1
"81495","wispy",30,"field",1
"91490","wispy",30,"flame",1
"101488","wispy",30,"flowy",1
"171252","wispy",30,"music",1
"181173","wispy",30,"puffy",1
"191089","wispy",30,"satin",1
"221118","wispy",30,"sound",1
"23908","wispy",30,"swish",1
"24669","wispy",30,"waspy",1
"26478","wispy",30,"wimpy",1
"28339","wispy",30,"woman",1
"29280","wispy",30,"women",1
"30188","wispy",30,"yolks",1
"141402","bolts",23,"metal",9
"191090","bolts",23,"screw",9
"131484","bolts",23,"locks",5
"111872","bolts",23,"horse",4
"211354","bolts",23,"steel",4
"221119","bolts",23,"tools",4
"151365","bolts",23,"nails",3
"31745","bolts",23,"doors",2
"71498","bolts",23,"flees",2
"121622","bolts",23,"house",2
"171254","bolts",23,"robot",2
"19005","bolts",23,"chard",1
"23911","bolts",23,"cloth",1
"41506","bolts",23,"drill",1
"51497","bolts",23,"fixed",1
"61497","bolts",23,"fixes",1
"81498","bolts",23,"floor",1
"91493","bolts",23,"heavy",1
"101491","bolts",23,"holes",1
"161316","bolts",23,"panic",1
"181174","bolts",23,"rusty",1
"201015","bolts",23,"slide",1
"23912","bolts",23,"wires",1
"181175","bingo",20,"wings",9
"81499","bingo",20,"house",8
"19006","bingo",20,"balls",3
"23913","bingo",20,"bongo",3
"31746","bingo",20,"Bongo",3
"111873","bingo",20,"Mecca",3
"41507","bingo",20,"cards",2
"71499","bingo",20,"games",2
"101492","bingo",20,"lucky",2
"121623","bingo",20,"money",2
"131485","bingo",20,"night",2
"201016","bingo",20,"women",2
"51498","bingo",20,"chips",1
"61498","bingo",20,"dance",1
"91494","bingo",20,"lodge",1
"141403","bingo",20,"right",1
"151366","bingo",20,"score",1
"161317","bingo",20,"smoke",1
"171255","bingo",20,"smoky",1
"191091","bingo",20,"woman",1
"51499","nacho",23,"chips",18
"151367","nacho",23,"salsa",9
"101493","nacho",23,"Libre",6
"171256","nacho",23,"snack",5
"31747","nacho",23,"beans",3
"71500","nacho",23,"crisp",3
"111874","nacho",23,"macho",3
"161318","nacho",23,"salty",3
"19007","nacho",23,"bacon",1
"23914","nacho",23,"baked",1
"41508","nacho",23,"chess",1
"61499","nacho",23,"cream",1
"81500","nacho",23,"fries",1
"91495","nacho",23,"lemon",1
"121624","nacho",23,"niche",1
"131486","nacho",23,"plate",1
"141404","nacho",23,"quest",1
"181176","nacho",23,"spice",1
"191092","nacho",23,"spicy",1
"201017","nacho",23,"tacos",1
"211355","nacho",23,"tasty",1
"221120","nacho",23,"vidal",1
"23915","nacho",23,"yummy",1
"161319","bulky",23,"large",31
"131487","bulky",23,"heavy",24
"141405","bulky",23,"hefty",3
"51500","bulky",23,"brown",2
"81501","bulky",23,"chunk",2
"19008","bulky",23,"belly",1
"23916","bulky",23,"bobby",1
"31748","bulky",23,"boxes",1
"41509","bulky",23,"broad",1
"61500","bulky",23,"built",1
"71501","bulky",23,"carry",1
"91496","bulky",23,"drier",1
"101494","bulky",23,"duvet",1
"111875","bulky",23,"edges",1
"121625","bulky",23,"grand",1
"151368","bulky",23,"itchy",1
"171257","bulky",23,"light",1
"181177","bulky",23,"shirt",1
"191093","bulky",23,"space",1
"201018","bulky",23,"stout",1
"211356","bulky",23,"swamp",1
"221121","bulky",23,"trash",1
"23917","bulky",23,"trunk",1
"191094","fishy",29,"smell",31
"27396","fishy",29,"weird",5
"131488","fishy",29,"ocean",4
"181178","fishy",29,"slimy",4
"211357","fishy",29,"stink",3
"26479","fishy",29,"water",3
"81502","fishy",29,"dodgy",2
"19009","fishy",29,"Amine",1
"23918","fishy",29,"aroma",1
"31749","fishy",29,"brook",1
"41510","fishy",29,"catch",1
"51501","fishy",29,"chips",1
"61501","fishy",29,"dingy",1
"71502","fishy",29,"dirty",1
"91497","fishy",29,"false",1
"101495","fishy",29,"fried",1
"111876","fishy",29,"fries",1
"121626","fishy",29,"hunky",1
"141406","fishy",29,"prawn",1
"151369","fishy",29,"queer",1
"161320","fishy",29,"scale",1
"171258","fishy",29,"shade",1
"201019","fishy",29,"stick",1
"221122","fishy",29,"story",1
"23919","fishy",29,"taste",1
"24670","fishy",29,"tasty",1
"25578","fishy",29,"trick",1
"28340","fishy",29,"woman",1
"29281","fishy",29,"wrong",1
"181179","acrid",24,"smell",21
"191095","acrid",24,"smoke",15
"141407","acrid",24,"nasty",5
"161321","acrid",24,"sharp",5
"201020","acrid",24,"smoky",5
"71503","acrid",24,"dusty",2
"81503","acrid",24,"fumes",2
"101496","acrid",24,"harsh",2
"211358","acrid",24,"stink",2
"23920","acrid",24,"thick",2
"19010","acrid",24,"Accra",1
"23921","acrid",24,"angry",1
"31750","acrid",24,"black",1
"41511","acrid",24,"burnt",1
"51502","acrid",24,"chips",1
"61502","acrid",24,"decay",1
"91498","acrid",24,"gross",1
"111877","acrid",24,"humor",1
"121627","acrid",24,"murky",1
"131489","acrid",24,"nasal",1
"151370","acrid",24,"shard",1
"171259","acrid",24,"skunk",1
"221123","acrid",24,"taste",1
"24671","acrid",24,"toxic",1
"191096","chomp",20,"teeth",24
"111878","chomp",20,"mouth",6
"121628","chomp",20,"munch",4
"19011","chomp",20,"chain",3
"91499","chomp",20,"horse",3
"23922","chomp",20,"champ",2
"51503","chomp",20,"fudge",2
"101497","chomp",20,"Mario",2
"141408","chomp",20,"noisy",2
"201021","chomp",20,"white",2
"31751","chomp",20,"enjoy",1
"41512","chomp",20,"force",1
"61503","chomp",20,"gator",1
"71504","chomp",20,"gnash",1
"81504","chomp",20,"hippo",1
"131490","chomp",20,"noise",1
"151371","chomp",20,"shark",1
"161322","chomp",20,"snack",1
"171260","chomp",20,"strip",1
"181180","chomp",20,"tasty",1
"19013","thong",20,"beach",9
"81506","thong",20,"pants",3
"111880","thong",20,"shoes",3
"151373","thong",20,"strap",3
"51505","thong",20,"gross",2
"91501","thong",20,"panty",2
"121630","thong",20,"silly",2
"141410","thong",20,"small",2
"23924","thong",20,"comfy",1
"31753","thong",20,"floss",1
"41514","thong",20,"funny",1
"61505","thong",20,"laces",1
"71506","thong",20,"model",1
"101499","thong",20,"piece",1
"131492","thong",20,"slave",1
"161324","thong",20,"strip",1
"171262","thong",20,"sweat",1
"181182","thong",20,"tribe",1
"191098","thong",20,"woman",1
"201022","thong",20,"women",1
"101500","lefty",23,"loose",8
"151374","lefty",23,"right",6
"71507","lefty",23,"hands",3
"191099","lefty",23,"tight",3
"31754","lefty",23,"devil",2
"61506","lefty",23,"green",2
"91502","lefty",23,"labor",2
"161325","lefty",23,"smart",2
"19014","lefty",23,"boxer",1
"23925","lefty",23,"child",1
"41515","lefty",23,"dirty",1
"51506","lefty",23,"funny",1
"81507","lefty",23,"hefty",1
"111881","lefty",23,"messy",1
"121631","lefty",23,"mixed",1
"131493","lefty",23,"pinko",1
"141411","lefty",23,"punch",1
"171263","lefty",23,"swing",1
"181183","lefty",23,"throw",1
"201023","lefty",23,"trees",1
"211359","lefty",23,"weird",1
"221124","lefty",23,"write",1
"23926","lefty",23,"wrong",1
"201024","badly",20,"wrong",6
"19015","badly",20,"awful",4
"181184","badly",20,"worse",3
"23927","badly",20,"baldy",2
"71508","badly",20,"drawn",2
"81508","badly",20,"inept",2
"121632","badly",20,"messy",2
"131494","badly",20,"needy",2
"151375","badly",20,"shame",2
"31755","badly",20,"blame",1
"41516","badly",20,"burnt",1
"51507","badly",20,"cheap",1
"61507","badly",20,"child",1
"91503","badly",20,"joint",1
"101501","badly",20,"lousy",1
"111882","badly",20,"madly",1
"141412","badly",20,"sadly",1
"161326","badly",20,"upset",1
"171264","badly",20,"world",1
"191100","badly",20,"worst",1
"31756","spies",21,"black",4
"19016","spies",21,"agent",3
"101502","spies",21,"looks",2
"151376","spies",21,"ninja",2
"161327","spies",21,"peeks",2
"171265","spies",21,"sneak",2
"23928","spies",21,"alias",1
"41517","spies",21,"cloak",1
"51508","spies",21,"crime",1
"61508","spies",21,"death",1
"71509","spies",21,"hides",1
"81509","spies",21,"intel",1
"91504","spies",21,"James",1
"111883","spies",21,"lurks",1
"121633","spies",21,"masks",1
"131495","spies",21,"mosey",1
"141413","spies",21,"movie",1
"181185","spies",21,"spots",1
"191101","spies",21,"stare",1
"201025","spies",21,"tries",1
"211360","spies",21,"uncle",1
"221125","stunt",23,"trick",31
"121634","stunt",23,"movie",6
"61509","stunt",23,"crazy",4
"141414","stunt",23,"rider",3
"19017","stunt",23,"actor",2
"111884","stunt",23,"magic",2
"131496","stunt",23,"prank",2
"151377","stunt",23,"risky",2
"161328","stunt",23,"short",2
"171266","stunt",23,"silly",2
"181186","stunt",23,"small",2
"191102","stunt",23,"stump",2
"23929","stunt",23,"agile",1
"31757","stunt",23,"antic",1
"41518","stunt",23,"brave",1
"51509","stunt",23,"caper",1
"71510","stunt",23,"dwarf",1
"81510","stunt",23,"event",1
"91505","stunt",23,"films",1
"101503","stunt",23,"flair",1
"201026","stunt",23,"throw",1
"211361","stunt",23,"trade",1
"23930","stunt",23,"woman",1
"131497","fired",21,"money",5
"31758","fired",21,"angry",3
"161329","fired",21,"rifle",3
"51510","fired",21,"broke",2
"61510","fired",21,"earth",2
"111885","fired",21,"hired",2
"171267","fired",21,"shame",2
"211362","fired",21,"water",2
"19018","fired",21,"aargh",1
"23931","fired",21,"aimed",1
"41519","fired",21,"arrow",1
"71511","fired",21,"ended",1
"81511","fired",21,"field",1
"91506","fired",21,"glaze",1
"101504","fired",21,"grill",1
"121635","fired",21,"leave",1
"141415","fired",21,"noise",1
"151378","fired",21,"oh no",1
"181187","fired",21,"shell",1
"191103","fired",21,"sucks",1
"201027","fired",21,"upset",1
"171268","Texas",21,"state",25
"19019","Texas",21,"Alamo",4
"111886","Texas",21,"large",4
"161330","Texas",21,"south",4
"81512","Texas",21,"drawl",2
"23932","Texas",21,"awful",1
"31759","Texas",21,"Bible",1
"41520","Texas",21,"bigot",1
"51511","Texas",21,"boots",1
"61511","Texas",21,"bulls",1
"71512","Texas",21,"busch",1
"91507","Texas",21,"falls",1
"101505","Texas",21,"heart",1
"121636","Texas",21,"Paris",1
"131498","Texas",21,"ranch",1
"141416","Texas",21,"rocky",1
"151379","Texas",21,"rodeo",1
"181188","Texas",21,"steak",1
"191104","Texas",21,"sucks",1
"201028","Texas",21,"toast",1
"211363","Texas",21,"wings",1
"51512","soggy",29,"bread",11
"171269","soggy",29,"moist",8
"29282","soggy",29,"water",8
"111887","soggy",29,"gross",7
"161331","soggy",29,"messy",3
"26480","soggy",29,"swamp",3
"71513","soggy",29,"dirty",2
"101506","soggy",29,"foggy",2
"121637","soggy",29,"heavy",2
"151380","soggy",29,"marsh",2
"181189","soggy",29,"muddy",2
"201029","soggy",29,"paper",2
"221126","soggy",29,"shoes",2
"19020","soggy",29,"belly",1
"23933","soggy",29,"bland",1
"31760","soggy",29,"boggy",1
"41521","soggy",29,"boots",1
"61512","soggy",29,"cloth",1
"81513","soggy",29,"doggy",1
"91508","soggy",29,"drips",1
"131499","soggy",29,"humid",1
"141417","soggy",29,"lumpy",1
"191105","soggy",29,"mushy",1
"211364","soggy",29,"rainy",1
"23934","soggy",29,"slimy",1
"24672","soggy",29,"socks",1
"25579","soggy",29,"soppy",1
"27397","soggy",29,"tears",1
"28341","soggy",29,"towel",1
"201030","claws",28,"sharp",30
"161332","claws",28,"nails",11
"25580","claws",28,"teeth",8
"26481","claws",28,"tiger",8
"81514","claws",28,"eagle",3
"91509","claws",28,"fangs",3
"111888","claws",28,"hooks",2
"191106","claws",28,"Santa",2
"19021","claws",28,"bears",1
"23935","claws",28,"beast",1
"31761","claws",28,"bitch",1
"41522","claws",28,"blood",1
"51513","claws",28,"catch",1
"61513","claws",28,"crabs",1
"71514","claws",28,"dirty",1
"101507","claws",28,"hands",1
"121638","claws",28,"house",1
"131500","claws",28,"ivory",1
"141418","claws",28,"latex",1
"151381","claws",28,"marks",1
"171270","claws",28,"pinch",1
"181190","claws",28,"rakes",1
"211365","claws",28,"spine",1
"221127","claws",28,"spurs",1
"23936","claws",28,"steel",1
"24673","claws",28,"tangs",1
"27398","claws",28,"tooth",1
"28342","claws",28,"x-men",1
"221128","cedar",25,"smell",15
"71516","cedar",25,"chest",12
"201031","cedar",25,"plank",5
"211366","cedar",25,"scent",5
"31763","cedar",25,"aroma",3
"91511","cedar",25,"cider",2
"161334","cedar",25,"grove",2
"19023","cedar",25,"alder",1
"23938","cedar",25,"apple",1
"41524","cedar",25,"balsa",1
"51515","cedar",25,"cabin",1
"61515","cedar",25,"chair",1
"81516","cedar",25,"chips",1
"101509","cedar",25,"cigar",1
"111890","cedar",25,"clean",1
"121640","cedar",25,"drink",1
"131502","cedar",25,"earth",1
"141420","cedar",25,"falls",1
"151383","cedar",25,"grave",1
"171272","cedar",25,"house",1
"181192","cedar",25,"maple",1
"191107","cedar",25,"moths",1
"23939","cedar",25,"smoke",1
"24674","cedar",25,"water",1
"25581","cedar",25,"woods",1
"24675","hippy",30,"peace",13
"121641","hippy",30,"drugs",9
"91512","hippy",30,"dippy",5
"171273","hippy",30,"happy",5
"19024","hippy",30,"1960s",4
"211367","hippy",30,"music",4
"161335","hippy",30,"hairy",3
"27399","hippy",30,"skirt",3
"111891","hippy",30,"dress",2
"151384","hippy",30,"gypsy",2
"23940","hippy",30,"1970s",1
"31764","hippy",30,"beads",1
"41525","hippy",30,"Byron",1
"51516","hippy",30,"chick",1
"61516","hippy",30,"color",1
"71517","hippy",30,"curvy",1
"81517","hippy",30,"dance",1
"101510","hippy",30,"dream",1
"131503","hippy",30,"grass",1
"141421","hippy",30,"green",1
"181193","hippy",30,"Ibiza",1
"191108","hippy",30,"jeans",1
"201032","hippy",30,"loose",1
"221129","hippy",30,"older",1
"23941","hippy",30,"pants",1
"25582","hippy",30,"shake",1
"26482","hippy",30,"silly",1
"28343","hippy",30,"smoke",1
"29283","hippy",30,"tents",1
"30189","hippy",30,"weird",1
"51517","homey",21,"comfy",8
"19025","homey",21,"black",5
"171274","homey",21,"slang",5
"121642","homey",21,"house",3
"151385","homey",21,"plain",3
"23942","homey",21,"buddy",2
"41526","homey",21,"clown",2
"71518","homey",21,"couch",2
"91513","homey",21,"happy",2
"181194","homey",21,"small",2
"31765","homey",21,"chair",1
"61517","homey",21,"coses",1
"81518","homey",21,"funny",1
"101511","homey",21,"haven",1
"111892","homey",21,"honey",1
"131504","homey",21,"known",1
"141422","homey",21,"messy",1
"161336","homey",21,"plump",1
"191109","homey",21,"smell",1
"201033","homey",21,"spare",1
"211368","homey",21,"whore",1
"221130","gypsy",33,"nomad",10
"30190","gypsy",33,"thief",8
"71519","gypsy",33,"dance",7
"33170","gypsy",33,"woman",4
"81519","gypsy",33,"dirty",3
"23943","gypsy",33,"queen",3
"28344","gypsy",33,"skirt",3
"32197","gypsy",33,"wagon",3
"19026","gypsy",33,"beads",2
"61518","gypsy",33,"curse",2
"121643","gypsy",33,"field",2
"161337","gypsy",33,"Irish",2
"181195","gypsy",33,"kings",2
"191110","gypsy",33,"magic",2
"25583","gypsy",33,"roman",2
"23944","gypsy",33,"camps",1
"31766","gypsy",33,"carts",1
"41527","gypsy",33,"cheap",1
"51518","gypsy",33,"crime",1
"91514","gypsy",33,"dress",1
"101512","gypsy",33,"drink",1
"111893","gypsy",33,"Egypt",1
"131505","gypsy",33,"hated",1
"141423","gypsy",33,"horse",1
"151386","gypsy",33,"India",1
"171275","gypsy",33,"jingo",1
"201034","gypsy",33,"money",1
"211369","gypsy",33,"music",1
"24676","gypsy",33,"robes",1
"26483","gypsy",33,"rover",1
"27400","gypsy",33,"scarf",1
"29284","gypsy",33,"Spain",1
"31767","gypsy",33,"tramp",1
"181196","beets",23,"sugar",11
"151388","beets",23,"roots",10
"91516","beets",23,"juice",7
"161339","beets",23,"salad",7
"191111","beets",23,"sweet",4
"41529","beets",23,"blood",2
"81521","beets",23,"gross",2
"101514","beets",23,"juicy",2
"141425","beets",23,"roast",2
"171277","beets",23,"stain",2
"23946","beets",23,"yummy",2
"19028","beets",23,"apple",1
"23947","beets",23,"bears",1
"31769","beets",23,"beats",1
"51520","beets",23,"dirty",1
"61520","beets",23,"earth",1
"71521","beets",23,"field",1
"111895","beets",23,"music",1
"121645","beets",23,"nasty",1
"131507","beets",23,"ranch",1
"201035","beets",23,"tasty",1
"211370","beets",23,"tuber",1
"221131","beets",23,"yucky",1
"61523","flaky",31,"crust",9
"23950","flaky",31,"scalp",4
"41532","flaky",31,"crazy",2
"91519","flaky",31,"flake",2
"201036","flaky",31,"paint",2
"25584","flaky",31,"silly",2
"29285","flaky",31,"wacky",2
"30191","flaky",31,"weird",2
"31772","flaky",31,"white",2
"19031","flaky",31,"blond",1
"23951","flaky",31,"bread",1
"31773","flaky",31,"chips",1
"51523","flaky",31,"crumb",1
"71524","flaky",31,"ditzy",1
"81524","flaky",31,"dough",1
"101517","flaky",31,"fleck",1
"111898","flaky",31,"goofy",1
"121648","flaky",31,"gross",1
"131510","flaky",31,"hippy",1
"141428","flaky",31,"idiot",1
"151391","flaky",31,"light",1
"161342","flaky",31,"loose",1
"171279","flaky",31,"loser",1
"181198","flaky",31,"messy",1
"191113","flaky",31,"nohow",1
"211371","flaky",31,"pasty",1
"221132","flaky",31,"rusty",1
"24677","flaky",31,"scaly",1
"26484","flaky",31,"small",1
"27401","flaky",31,"stone",1
"28345","flaky",31,"upset",1
"81525","armed",20,"fight",4
"101518","armed",20,"guard",4
"181199","armed",20,"sword",4
"23952","armed",20,"armor",2
"121649","armed",20,"knife",2
"131511","armed",20,"ready",2
"151392","armed",20,"rifle",2
"161343","armed",20,"scary",2
"19032","armed",20,"angry",1
"31774","armed",20,"bears",1
"41533","armed",20,"bicep",1
"51524","armed",20,"bombs",1
"61524","armed",20,"champ",1
"71525","armed",20,"crazy",1
"91520","armed",20,"green",1
"111899","armed",20,"Hydra",1
"141429","armed",20,"rebel",1
"171280","armed",20,"shoot",1
"191114","armed",20,"teeth",1
"201037","armed",20,"three",1
"91522","dried",29,"fruit",46
"27402","dried",29,"towel",7
"28346","dried",29,"water",4
"23954","dried",29,"apple",2
"121651","dried",29,"herbs",2
"161345","dried",29,"mummy",2
"171282","dried",29,"paint",2
"211372","dried",29,"prune",2
"19034","dried",29,"aired",1
"31776","dried",29,"blood",1
"41535","dried",29,"color",1
"51526","dried",29,"crack",1
"61526","dried",29,"cured",1
"71527","dried",29,"dusty",1
"81527","dried",29,"empty",1
"101520","dried",29,"grass",1
"111901","dried",29,"hands",1
"131513","dried",29,"jerky",1
"141431","dried",29,"linen",1
"151394","dried",29,"mango",1
"181201","dried",29,"pasta",1
"191116","dried",29,"pears",1
"201038","dried",29,"plums",1
"221133","dried",29,"pussy",1
"23955","dried",29,"rough",1
"24678","dried",29,"small",1
"25585","dried",29,"tears",1
"26485","dried",29,"tough",1
"29286","dried",29,"waves",1
"101522","clasp",22,"hands",17
"91524","clasp",22,"grasp",12
"201039","clasp",22,"tight",7
"151395","clasp",22,"purse",6
"141432","clasp",22,"metal",4
"131515","clasp",22,"latch",3
"19036","clasp",22,"bosom",2
"23957","clasp",22,"brass",2
"41537","clasp",22,"clamp",2
"81529","clasp",22,"dress",2
"31778","clasp",22,"chain",1
"51528","clasp",22,"claps",1
"61528","clasp",22,"cloak",1
"71529","clasp",22,"close",1
"111903","clasp",22,"hangs",1
"121653","clasp",22,"hooks",1
"161346","clasp",22,"seize",1
"171283","clasp",22,"shape",1
"181202","clasp",22,"shirt",1
"191117","clasp",22,"stuck",1
"211373","clasp",22,"white",1
"221134","clasp",22,"woman",1
"101523","leafy",27,"green",64
"25586","leafy",27,"trees",11
"171284","leafy",27,"plant",3
"81530","leafy",27,"glade",2
"91525","leafy",27,"grass",2
"201040","leafy",27,"salad",2
"23958","leafy",27,"small",2
"19037","leafy",27,"bossy",1
"23959","leafy",27,"bower",1
"31779","leafy",27,"brown",1
"41538","leafy",27,"bushy",1
"51529","leafy",27,"Devon",1
"61529","leafy",27,"earth",1
"71530","leafy",27,"fresh",1
"111904","leafy",27,"grove",1
"121654","leafy",27,"hedge",1
"131516","leafy",27,"house",1
"141433","leafy",27,"maple",1
"151396","leafy",27,"moist",1
"161347","leafy",27,"paper",1
"181203","leafy",27,"quiet",1
"191118","leafy",27,"relax",1
"211374","leafy",27,"shade",1
"221135","leafy",27,"shrub",1
"24679","leafy",27,"stick",1
"26486","leafy",27,"woods",1
"27403","leafy",27,"young",1
"111905","baggy",20,"loose",38
"121655","baggy",20,"pants",33
"151397","baggy",20,"saggy",13
"91526","baggy",20,"jeans",12
"171285","baggy",20,"shirt",6
"141434","baggy",20,"roomy",2
"19038","baggy",20,"buggy",1
"23960","baggy",20,"cheap",1
"31780","baggy",20,"dance",1
"41539","baggy",20,"doggy",1
"51530","baggy",20,"dress",1
"61530","baggy",20,"drugs",1
"71531","baggy",20,"frump",1
"81531","baggy",20,"green",1
"101524","baggy",20,"large",1
"131517","baggy",20,"pipes",1
"161348","baggy",20,"shape",1
"181204","baggy",20,"silly",1
"191119","baggy",20,"tight",1
"201041","baggy",20,"tired",1
"181205","cutie",21,"sweet",12
"51531","cutie",21,"child",11
"101525","cutie",21,"honey",3
"161349","cutie",21,"small",3
"19039","cutie",21,"blond",2
"41540","cutie",21,"chick",2
"131518","cutie",21,"puppy",2
"171286","cutie",21,"smile",2
"211375","cutie",21,"young",2
"23961","cutie",21,"candy",1
"31781","cutie",21,"charm",1
"61531","cutie",21,"curls",1
"71532","cutie",21,"fruit",1
"81532","cutie",21,"girls",1
"91527","cutie",21,"green",1
"111906","cutie",21,"looks",1
"121656","cutie",21,"petty",1
"141435","cutie",21,"skirt",1
"151398","cutie",21,"slang",1
"191120","cutie",21,"woman",1
"201042","cutie",21,"women",1
"101526","curly",28,"fries",18
"19040","curly",28,"blond",3
"111907","curly",28,"frizz",3
"23962","curly",28,"round",3
"23963","curly",28,"brown",2
"31782","curly",28,"child",2
"61532","curly",28,"curls",2
"161350","curly",28,"locks",2
"171287","curly",28,"messy",2
"41541","curly",28,"Cindy",1
"51532","curly",28,"crisp",1
"71533","curly",28,"curve",1
"81533","curly",28,"curvy",1
"91528","curly",28,"fires",1
"121657","curly",28,"happy",1
"131519","curly",28,"helix",1
"141436","curly",28,"kinky",1
"151399","curly",28,"Larry",1
"181206","curly",28,"nappy",1
"191121","curly",28,"perms",1
"201043","curly",28,"pubes",1
"211376","curly",28,"pubic",1
"221136","curly",28,"rolls",1
"24680","curly",28,"shiny",1
"25587","curly",28,"tight",1
"26487","curly",28,"twist",1
"27404","curly",28,"voice",1
"28347","curly",28,"Watts",1
"25588","reset",29,"start",12
"41542","reset",29,"begin",8
"19041","reset",29,"again",7
"91529","reset",29,"clock",3
"151400","reset",29,"fresh",3
"211377","reset",29,"power",3
"23964","reset",29,"retry",2
"24681","reset",29,"sleep",2
"28348","reset",29,"video",2
"23965","reset",29,"alarm",1
"31783","reset",29,"alter",1
"51533","reset",29,"beset",1
"61533","reset",29,"blank",1
"71534","reset",29,"clean",1
"81534","reset",29,"clear",1
"101527","reset",29,"cycle",1
"111908","reset",29,"drama",1
"121658","reset",29,"error",1
"131520","reset",29,"fixed",1
"141437","reset",29,"force",1
"161351","reset",29,"jewel",1
"171288","reset",29,"metal",1
"181207","reset",29,"movie",1
"191122","reset",29,"pause",1
"201044","reset",29,"phone",1
"221137","reset",29,"renew",1
"26488","reset",29,"table",1
"27405","reset",29,"timer",1
"29287","reset",29,"watch",1
"41544","irony",21,"funny",20
"81536","irony",21,"humor",12
"111910","irony",21,"laugh",2
"121660","irony",21,"novel",2
"181208","irony",21,"twist",2
"211378","irony",21,"witty",2
"19043","irony",21,"bully",1
"23967","irony",21,"droll",1
"31785","irony",21,"ebony",1
"51535","irony",21,"Greek",1
"61535","irony",21,"guilt",1
"71536","irony",21,"heavy",1
"91531","irony",21,"Humor",1
"101529","irony",21,"ivory",1
"131522","irony",21,"onion",1
"141439","irony",21,"polar",1
"151401","irony",21,"shrug",1
"161352","irony",21,"snide",1
"171289","irony",21,"truth",1
"191123","irony",21,"water",1
"201045","irony",21,"weird",1
"24682","repel",27,"spray",6
"41547","repel",27,"avoid",3
"111913","repel",27,"force",3
"201046","repel",27,"shove",3
"81539","repel",27,"evade",2
"191124","repel",27,"scare",2
"27406","repel",27,"water",2
"19046","repel",27,"abhor",1
"23970","repel",27,"annoy",1
"31788","repel",27,"avert",1
"51538","repel",27,"board",1
"61538","repel",27,"cliff",1
"71539","repel",27,"climb",1
"91534","repel",27,"expel",1
"101532","repel",27,"fight",1
"121663","repel",27,"gross",1
"131525","repel",27,"heart",1
